100848595	Appartamento monte grappa 1, Ceresane Curanuova, Mongrando	24000	sale	Appartamento	300 m²	5+	Mongrando	monte grappa	Biella	0
121186462	Villa unifamiliare Strada Barazzetto Vandorno 71, Vandorno, Biella	395000	sale	Villa unifamiliare	392 m²	5+	Biella	Strada Barazzetto Vandorno	Biella	0
125351201	Terratetto unifamiliare 90 m², da ristrutturare, Masserano	19900	sale	Terratetto unifamiliare	90 m²	3	Masserano	Frazione Bozzonetti	Biella	0
118890131	Terratetto unifamiliare via Bona 50, Zumaglia	25000	sale	Terratetto unifamiliare	100 m²	4	Zumaglia	Via Bona	Biella	0
124912781	Villa unifamiliare frazione Molino, Camandona	29000	sale	Villa unifamiliare	48 m²	3	Camandona	Frazione Molino	Biella	0
117234057	Terratetto unifamiliare 100 m², buono stato, Zumaglia	32000	sale	Terratetto unifamiliare	100 m²	4	Zumaglia		Biella	0
105939137	Mansarda ottimo stato, 70 m², Chiavazza, Biella	60000	sale	Mansarda	70 m²	2	Biella	Via Lorenzo Cucco	Biella	0
129137738	Locale commerciale via Giuseppe Mazzini 70, Centro, Cossato	249000	sale	Negozi - Locali commerciali	338 m²	5+	Cossato	Via Giuseppe Mazzini	Biella	0
127901272	Mansarda via Eugenio Bona 28, Sordevolo	58000	sale	Mansarda	80 m²	2	Sordevolo	Via Eugenio Bona	Biella	0
131083360	Rustico via Piave 25, Ronco Biellese	90000	sale	Rustico	180 m²	5	Ronco Biellese	Via Piave	Biella	0
128542664	Terratetto plurifamiliare via IV Novembre 5, Miagliano	72000	sale	Terratetto plurifamiliare	230 m²	5+	Miagliano	via IV Novembre	Biella	0
118738913	Attività commerciale, Valle Mosso, Valdilana	48000	sale	Negozi - Locali commerciali	44 m²	3	Valdilana	Via Fabbriche	Biella	0
123248191	Attività commerciale via Piero Maffei 435, Centro, Cossato	110000	sale	Negozi - Locali commerciali	55 m²	2	Cossato	Via Piero Maffei	Biella	0
126848585	Attività commerciale viale Giancarlo Pajetta 33, Centro, Cossato	90000	sale	Negozi - Locali commerciali	40 m²	2	Cossato	Viale Giancarlo Pajetta	Biella	0
129218492	Terratetto unifamiliare via Del Condotto 18 A, Graglia	45000	sale	Terratetto unifamiliare	85 m²	5	Graglia	Via del Condotto	Biella	0
118480191	Locale commerciale via Giuseppe Mazzini 8/A, Centro, Cossato	1800	rent	Negozi - Locali commerciali	160 m²	3	Cossato	via Giuseppe Mazzini	Biella	0
126473935	Villa all'asta Case Sparse San Giovanni, Biella	115000	auction	Villa unifamiliare	227 m²	5	Biella	Case Sparse San Giovanni	Biella	0
130907220	Appartamento all'asta via Bergamo 3, Laigueglia	342170	auction	Appartamento	132 m²	5+	Laigueglia	Via Bergamo	Savona	0
130125470	Appartamento via Roma 36, Torrazzo	50000	sale	Appartamento	144 m²	5+	Torrazzo	Via Roma	Biella	0
